,BLUEBOOK,TRAVTIME,INCOME,MVR_PTS,AGE,CLM_AMT
7922,26520.0,50.0,13637.0,1.0,47.0,3969.0
7923,10620.0,29.0,5263.0,2.0,50.0,1114.0
7927,10280.0,42.0,47841.0,4.0,40.0,830.0
7931,7210.0,44.0,12106.0,2.0,45.0,5109.0
7940,7320.0,58.0,31168.0,1.0,27.0,6023.0
7947,25780.0,15.0,197836.0,1.0,45.0,2411.0
7948,24710.0,17.0,101222.0,3.0,33.0,4249.0
7949,9030.0,50.0,26425.0,6.0,37.0,7800.0
7961,23110.0,21.0,79801.0,2.0,36.0,4993.0
7963,18080.0,19.0,122806.0,4.0,43.0,4004.0
7965,6730.0,40.0,91589.0,0.0,50.0,6907.0
7968,26630.0,26.0,80217.0,6.0,59.0,5601.0
7970,17160.0,23.0,108601.0,4.0,48.0,710.0
7979,16670.0,52.0,0.0,0.0,33.0,3966.0
7985,1500.0,50.0,6393.0,5.0,31.0,2892.0
7986,6830.0,43.0,24276.0,5.0,29.0,4138.0
7987,23120.0,24.0,149453.0,1.0,38.0,7765.0
7988,9530.0,33.0,21696.0,4.0,41.0,4308.0
7995,23940.0,37.0,14640.0,2.0,45.0,7861.0
7998,16410.0,30.0,56347.0,0.0,26.0,4681.0
8009,17270.0,34.0,106722.0,2.0,51.0,6001.0
8011,14000.0,34.0,66525.0,1.0,39.0,4953.0
8014,12160.0,32.0,67608.0,3.0,39.0,6190.0
8018,18260.0,66.0,24506.0,0.0,32.0,3585.0
8028,13390.0,24.0,29206.0,0.0,32.0,7776.0
8036,23260.0,37.0,83521.0,2.0,58.0,1322.0
8048,9360.0,38.0,47629.0,0.0,31.0,692.0
8061,1500.0,18.0,6018.0,1.0,36.0,4286.0
8063,12710.0,28.0,54028.0,1.0,57.0,4903.0
8065,7700.0,55.0,111656.0,5.0,43.0,1956.0
8066,32020.0,48.0,161846.0,0.0,34.0,6250.0
8084,24600.0,25.0,34658.0,1.0,36.0,706.0
8089,5470.0,51.0,66859.0,0.0,36.0,7841.0
8094,11320.0,66.0,9761.0,10.0,24.0,2009.0
8097,5500.0,31.0,35660.0,1.0,40.0,3432.0
8109,20450.0,48.0,28045.0,4.0,44.0,3454.0
8112,18490.0,61.0,96659.0,0.0,48.0,1853.0
8115,7250.0,32.0,22543.0,0.0,35.0,4198.0
8121,1500.0,5.0,0.0,6.0,61.0,1993.0
8125,7520.0,5.0,60217.0,0.0,44.0,8284.0
8128,18060.0,31.0,156532.0,4.0,42.0,6222.0
8132,26370.0,43.0,131311.0,7.0,50.0,4753.0
8135,1500.0,17.0,0.0,4.0,44.0,2327.0
8145,20520.0,33.0,69879.0,6.0,58.0,6001.0
8151,5800.0,55.0,72894.0,3.0,43.0,7505.0
8153,8310.0,27.0,24091.0,0.0,44.0,4301.0
8163,9830.0,41.0,31873.0,0.0,49.0,6088.0
8170,12150.0,19.0,63511.0,3.0,43.0,3686.0
8171,24180.0,32.0,61486.0,0.0,53.0,3822.0
8177,6710.0,45.0,63269.0,0.0,53.0,8067.0
8181,23020.0,21.0,42229.0,2.0,38.0,1232.0
8183,11910.0,40.0,0.0,2.0,44.0,7907.0
8185,26310.0,20.0,174140.0,1.0,62.0,3331.0
8192,10320.0,55.0,84042.0,2.0,48.0,2524.0
8193,10310.0,44.0,50104.0,5.0,38.0,5610.0
8196,5950.0,27.0,0.0,3.0,25.0,7862.0
8198,11220.0,48.0,75161.0,5.0,44.0,7833.0
8200,24770.0,27.0,5590.0,0.0,37.0,3682.0
8203,1500.0,22.0,12546.0,0.0,36.0,867.0
8207,14860.0,41.0,32028.0,4.0,52.0,7027.0
8208,18710.0,22.0,49957.0,1.0,45.0,2175.0
8213,26350.0,10.0,12891.0,4.0,28.0,3350.0
8225,19710.0,27.0,60522.0,0.0,42.0,2012.0
8226,21990.0,24.0,21571.0,3.0,38.0,1683.0
8229,8130.0,27.0,60115.0,0.0,54.0,6424.0
8233,4500.0,60.0,0.0,3.0,30.0,5555.0
8237,10000.0,37.0,36954.0,3.0,48.0,3549.0
8243,6200.0,24.0,0.0,2.0,49.0,8584.0
8245,4500.0,26.0,27439.0,0.0,31.0,347.0
8247,11530.0,22.0,62290.0,2.0,38.0,9249.0
8248,5110.0,35.0,3068.0,0.0,33.0,5779.0
8249,22110.0,53.0,177562.0,3.0,46.0,4395.0
8250,33550.0,36.0,80016.0,0.0,48.0,4043.0
8251,31510.0,36.0,30089.0,4.0,31.0,4321.0
8252,7500.0,33.0,71840.0,4.0,60.0,2628.0
8253,9340.0,40.0,23655.0,4.0,46.0,8696.0
8255,5400.0,44.0,133060.0,1.0,39.0,3427.0
8256,15570.0,36.0,67168.0,0.0,27.0,5648.0
8260,19860.0,36.0,66522.0,0.0,46.0,3720.0
8269,13200.0,49.0,22901.0,1.0,32.0,1282.0
8271,4800.0,25.0,31675.0,0.0,33.0,224.0
8273,6100.0,53.0,0.0,5.0,46.0,6611.0
8276,11410.0,46.0,36115.0,3.0,43.0,1664.0
8282,24380.0,34.0,123223.0,0.0,48.0,3760.0
8286,28800.0,48.0,122598.0,4.0,37.0,2075.0
8293,6300.0,24.0,49551.0,2.0,48.0,1133.0
8298,21380.0,45.0,0.0,7.0,33.0,4220.0
8299,6600.0,35.0,30531.0,6.0,51.0,4370.0
8309,14380.0,25.0,58248.0,2.0,30.0,2573.0
8315,20610.0,25.0,30182.0,2.0,67.0,5391.0
8316,12070.0,28.0,40069.0,7.0,44.0,8116.0
8317,7440.0,33.0,22401.0,6.0,37.0,5186.0
8332,8760.0,55.0,46604.0,9.0,26.0,9235.0
8333,5400.0,10.0,0.0,0.0,39.0,4036.0
8334,26880.0,21.0,105796.0,0.0,42.0,4541.0
8335,11730.0,46.0,70298.0,5.0,32.0,1882.0
8337,5400.0,5.0,0.0,6.0,39.0,4743.0
8341,14410.0,39.0,21238.0,3.0,46.0,3050.0
8353,7300.0,34.0,62177.0,0.0,38.0,30.0
8358,3920.0,59.0,34606.0,1.0,48.0,3278.0
8361,6050.0,8.0,21455.0,6.0,24.0,6049.0
8363,11860.0,57.0,39975.0,0.0,55.0,2200.0
8366,17650.0,52.0,0.0,3.0,25.0,8139.0
8367,16850.0,22.0,42209.0,1.0,63.0,1467.0
8368,6350.0,35.0,3532.0,2.0,45.0,2517.0
8370,10390.0,38.0,50295.0,1.0,49.0,6499.0
8377,42320.0,33.0,94059.0,0.0,39.0,2638.0
8382,9610.0,44.0,53169.0,5.0,36.0,8220.0
8384,23660.0,42.0,6930.0,1.0,32.0,2528.0
8389,13880.0,21.0,86754.0,2.0,37.0,1483.0
8390,13240.0,51.0,66175.0,4.0,37.0,686.0
8391,30130.0,24.0,0.0,0.0,45.0,1874.0
8394,10230.0,20.0,11515.0,2.0,48.0,5429.0
8396,14460.0,48.0,26156.0,0.0,45.0,5424.0
8408,12820.0,44.0,38371.0,6.0,55.0,2927.0
8420,15210.0,54.0,14129.0,7.0,41.0,4592.0
8423,10410.0,51.0,46119.0,0.0,43.0,3905.0
8426,6000.0,30.0,15958.0,4.0,29.0,1541.0
8429,2160.0,26.0,38338.0,3.0,56.0,5296.0
8435,38900.0,36.0,110251.0,3.0,39.0,3498.0
8437,10490.0,22.0,39861.0,0.0,50.0,5358.0
8439,1500.0,9.0,109361.0,0.0,45.0,762.0
8443,11460.0,29.0,66604.0,3.0,33.0,3351.0
8446,4200.0,29.0,64412.0,6.0,27.0,5354.0
8448,5200.0,13.0,19742.0,2.0,34.0,3336.0
8450,7700.0,33.0,62010.0,2.0,37.0,5179.0
8451,29850.0,33.0,99963.0,3.0,52.0,2985.0
8459,16230.0,38.0,174355.0,0.0,55.0,4284.0
8460,10110.0,9.0,6249.0,2.0,31.0,4066.0
8477,23790.0,16.0,34503.0,0.0,36.0,2611.0
8489,8110.0,43.0,24076.0,5.0,42.0,2277.0
8493,6200.0,30.0,0.0,2.0,47.0,2380.0
8499,9400.0,63.0,46671.0,3.0,43.0,7571.0
8503,5400.0,53.0,72695.0,2.0,39.0,3774.0
8514,8620.0,33.0,44208.0,5.0,27.0,3280.0
8518,33110.0,30.0,39564.0,0.0,43.0,5273.0
8519,7240.0,41.0,40252.0,0.0,40.0,1207.0
8520,11780.0,64.0,44614.0,6.0,42.0,7893.0
8526,8330.0,38.0,52586.0,0.0,39.0,3829.0
8528,6850.0,17.0,24464.0,4.0,29.0,1807.0
8533,38290.0,25.0,151979.0,1.0,48.0,8363.0
8535,22330.0,16.0,55492.0,3.0,24.0,3033.0
8536,15700.0,28.0,38111.0,2.0,63.0,8633.0
8539,9310.0,39.0,62924.0,0.0,55.0,9543.0
8548,13540.0,45.0,64993.0,4.0,53.0,1538.0
8552,5820.0,40.0,13186.0,2.0,30.0,3518.0
8558,10750.0,42.0,48525.0,4.0,44.0,5153.0
8565,5500.0,40.0,0.0,5.0,40.0,4622.0
8569,20080.0,5.0,42141.0,2.0,39.0,5247.0
8577,18850.0,28.0,35714.0,1.0,25.0,4934.0
8580,5620.0,39.0,3151.0,0.0,38.0,4102.0
8582,10980.0,5.0,66783.0,3.0,28.0,2730.0
8592,8850.0,16.0,73806.0,0.0,48.0,2251.0
8599,28620.0,28.0,0.0,1.0,49.0,4306.0
8602,15870.0,35.0,41345.0,6.0,54.0,5161.0
8614,1500.0,47.0,34449.0,3.0,48.0,3374.0
8615,18170.0,45.0,50613.0,4.0,42.0,2581.0
8618,9200.0,34.0,22362.0,5.0,36.0,3404.0
8626,6000.0,41.0,44977.0,6.0,51.0,4824.0
8651,12720.0,33.0,66222.0,5.0,46.0,879.0
8657,1500.0,25.0,51358.0,0.0,36.0,4940.0
8671,19240.0,62.0,0.0,3.0,52.0,1840.0
8673,10410.0,15.0,54216.0,3.0,46.0,2349.0
8675,26220.0,39.0,41196.0,4.0,31.0,5632.0
8676,16710.0,43.0,73830.0,0.0,54.0,2635.0
8679,6860.0,32.0,58132.0,3.0,48.0,1978.0
8683,1500.0,41.0,53354.0,0.0,61.0,1459.0
8692,14560.0,34.0,3103.0,3.0,60.0,4460.0
8693,4100.0,35.0,157649.0,3.0,26.0,3851.0
8697,1500.0,22.0,0.0,0.0,52.0,2344.0
8700,1500.0,27.0,0.0,6.0,50.0,6203.0
8702,17350.0,17.0,0.0,7.0,25.0,3311.0
8703,17650.0,40.0,54841.0,3.0,47.0,2724.0
8704,10040.0,8.0,39393.0,0.0,46.0,1107.0
8716,11920.0,35.0,45464.0,4.0,37.0,4165.0
8723,2590.0,27.0,0.0,1.0,50.0,1373.0
8727,28690.0,45.0,43393.0,0.0,58.0,6528.0
8731,41440.0,53.0,193618.0,3.0,57.0,4117.0
8733,9090.0,35.0,34208.0,2.0,46.0,2582.0
8741,21920.0,32.0,39710.0,0.0,30.0,3853.0
8750,9310.0,57.0,3663.0,4.0,47.0,3344.0
8760,5980.0,66.0,44770.0,4.0,48.0,3539.0
8771,15390.0,46.0,48696.0,1.0,47.0,1469.0
8773,21680.0,46.0,111268.0,3.0,45.0,5329.0
8778,27240.0,35.0,43910.0,0.0,28.0,3979.0
8783,13890.0,5.0,16571.0,1.0,27.0,3444.0
8784,21760.0,28.0,67258.0,1.0,49.0,5521.0
8790,23830.0,30.0,16829.0,0.0,37.0,5159.0
8795,8620.0,24.0,77.0,5.0,37.0,726.0
8808,8330.0,77.0,18154.0,2.0,44.0,6293.0
8811,10050.0,60.0,17686.0,0.0,27.0,2103.0
8812,18180.0,53.0,61214.0,0.0,47.0,4232.0
8820,6220.0,25.0,79664.0,1.0,44.0,1168.0
8828,5000.0,14.0,61486.0,3.0,35.0,3981.0
8841,27240.0,39.0,67216.0,8.0,41.0,1921.0
8842,17440.0,32.0,101448.0,0.0,58.0,1261.0
8844,4680.0,33.0,31436.0,3.0,50.0,2977.0
8850,21880.0,20.0,43386.0,1.0,40.0,4185.0
8857,6210.0,38.0,34057.0,6.0,36.0,7345.0
8859,40880.0,18.0,119273.0,1.0,53.0,3041.0
8863,5430.0,35.0,4290.0,6.0,35.0,4405.0
8870,17370.0,60.0,2511.0,1.0,44.0,4337.0
8879,10910.0,35.0,44200.0,2.0,44.0,3887.0
8895,6200.0,17.0,0.0,0.0,47.0,5899.0
8896,8390.0,24.0,66942.0,3.0,59.0,6639.0
8897,9690.0,60.0,36912.0,0.0,45.0,4290.0
8903,5580.0,5.0,0.0,11.0,37.0,7552.0
8904,10320.0,33.0,29081.0,1.0,43.0,4322.0
8908,8860.0,35.0,1729.0,0.0,38.0,7052.0
8912,6700.0,26.0,0.0,2.0,52.0,6752.0
8919,25040.0,50.0,47689.0,1.0,34.0,3964.0
8920,13580.0,35.0,67799.0,0.0,53.0,5787.0
8922,26780.0,65.0,114032.0,3.0,40.0,5438.0
8927,4690.0,20.0,25371.0,3.0,49.0,2928.0
8931,7220.0,17.0,54275.0,5.0,30.0,1691.0
8937,15770.0,22.0,41424.0,2.0,36.0,615.0
8940,22050.0,19.0,47590.0,1.0,62.0,2492.0
8947,11120.0,13.0,8458.0,0.0,24.0,4737.0
8951,18850.0,31.0,70408.0,3.0,33.0,2907.0
8952,19610.0,64.0,98347.0,0.0,50.0,7635.0
8953,17850.0,18.0,123954.0,3.0,53.0,5188.0
8958,16020.0,6.0,28902.0,5.0,34.0,4442.0
8960,5130.0,10.0,39741.0,9.0,35.0,3492.0
8963,14520.0,47.0,36330.0,3.0,39.0,1779.0
8964,21800.0,38.0,82503.0,0.0,47.0,4055.0
8968,16360.0,39.0,11977.0,2.0,57.0,3654.0
8970,16140.0,42.0,80108.0,0.0,50.0,3953.0
8974,22560.0,36.0,82527.0,2.0,38.0,2413.0
8975,3930.0,57.0,50491.0,4.0,43.0,6730.0
8977,18290.0,42.0,90153.0,3.0,45.0,3182.0
8978,9010.0,54.0,24666.0,1.0,24.0,4515.0
8980,2670.0,15.0,11664.0,0.0,24.0,5100.0
8982,18130.0,32.0,109957.0,4.0,41.0,5853.0
8985,20200.0,27.0,69335.0,2.0,53.0,1363.0
8999,23530.0,22.0,119904.0,2.0,46.0,2758.0
9000,6900.0,36.0,0.0,0.0,54.0,554.0
9005,6800.0,29.0,0.0,1.0,53.0,8131.0
9007,16640.0,37.0,65968.0,0.0,57.0,3773.0
9013,9030.0,10.0,5846.0,0.0,47.0,5440.0
9022,31810.0,39.0,124829.0,0.0,44.0,895.0
9024,28090.0,57.0,36217.0,0.0,37.0,2782.0
9027,16710.0,50.0,90940.0,0.0,47.0,1487.0
9045,11840.0,40.0,28808.0,2.0,47.0,2440.0
9046,11770.0,37.0,69789.0,5.0,26.0,2992.0
9049,7600.0,52.0,57095.0,7.0,61.0,5603.0
9054,24820.0,50.0,39753.0,0.0,40.0,3985.0
9061,19580.0,22.0,135768.0,6.0,45.0,3952.0
9062,16810.0,5.0,41712.0,1.0,58.0,4366.0
9069,12160.0,50.0,25536.0,1.0,44.0,1257.0
9070,24810.0,21.0,79801.0,2.0,36.0,5524.0
9082,13260.0,18.0,36110.0,4.0,46.0,3793.0
9091,28840.0,16.0,58025.0,0.0,43.0,3905.0
9093,28140.0,5.0,52002.0,0.0,60.0,4356.0
9096,12470.0,14.0,0.0,4.0,33.0,2705.0
9097,15100.0,23.0,36015.0,1.0,50.0,3955.0
9098,14340.0,15.0,28719.0,0.0,34.0,6132.0
9099,33910.0,35.0,82505.0,2.0,40.0,5477.0
9100,17790.0,60.0,137666.0,8.0,62.0,6079.0
9104,15550.0,52.0,40851.0,2.0,32.0,2943.0
9106,18210.0,23.0,115075.0,3.0,52.0,5314.0
9107,22810.0,53.0,37536.0,10.0,19.0,3917.0
9120,9240.0,75.0,36113.0,5.0,28.0,4546.0
9128,21510.0,32.0,31259.0,0.0,36.0,5571.0
9129,15180.0,39.0,48490.0,0.0,39.0,4703.0
9130,21340.0,60.0,82885.0,1.0,48.0,1467.0
9131,17890.0,25.0,0.0,0.0,47.0,3968.0
9135,7900.0,31.0,24722.0,10.0,26.0,2627.0
9136,4790.0,27.0,32880.0,3.0,55.0,1100.0
9144,6130.0,49.0,0.0,0.0,30.0,3096.0
9152,13190.0,43.0,104424.0,2.0,36.0,5937.0
9161,4980.0,38.0,26634.0,7.0,57.0,8362.0
9169,17260.0,53.0,66200.0,1.0,44.0,629.0
9172,10130.0,38.0,34586.0,7.0,30.0,5771.0
9174,4300.0,39.0,0.0,0.0,28.0,5255.0
9176,8140.0,9.0,31407.0,0.0,35.0,4760.0
9177,40520.0,43.0,118155.0,4.0,57.0,839.0
9198,14580.0,50.0,117470.0,0.0,53.0,2933.0
9203,20040.0,29.0,128441.0,7.0,57.0,1497.0
9204,11100.0,18.0,55380.0,7.0,56.0,4530.0
9215,18640.0,36.0,49917.0,2.0,46.0,1909.0
9222,16760.0,20.0,27688.0,3.0,55.0,2887.0
9225,15840.0,39.0,10405.0,1.0,27.0,6763.0
9227,11630.0,58.0,77830.0,2.0,38.0,7099.0
9230,15440.0,22.0,51343.0,4.0,57.0,6062.0
9234,19980.0,12.0,45843.0,0.0,34.0,3138.0
9238,4950.0,45.0,0.0,4.0,28.0,5094.0
9241,18680.0,34.0,76901.0,0.0,47.0,1525.0
9244,27830.0,20.0,72840.0,7.0,58.0,4743.0
9246,21090.0,38.0,90610.0,6.0,43.0,2363.0
9250,24980.0,25.0,52942.0,2.0,41.0,4398.0
9255,18270.0,33.0,158.0,0.0,36.0,4023.0
9256,4800.0,6.0,23636.0,0.0,38.0,6882.0
9262,19980.0,13.0,72037.0,0.0,51.0,3350.0
9267,10070.0,53.0,2141.0,1.0,44.0,2902.0
9273,12540.0,19.0,51425.0,3.0,59.0,3398.0
9276,7620.0,5.0,50323.0,1.0,47.0,2637.0
9277,17520.0,35.0,41901.0,0.0,42.0,6764.0
9279,7660.0,29.0,39512.0,1.0,39.0,1634.0
9285,10300.0,50.0,34313.0,8.0,48.0,3304.0
9291,14590.0,36.0,0.0,4.0,63.0,6005.0
9293,19230.0,25.0,135276.0,0.0,42.0,4803.0
9294,10250.0,48.0,54480.0,5.0,33.0,5077.0
9296,27800.0,25.0,70682.0,0.0,48.0,2582.0
9302,26470.0,5.0,147923.0,0.0,51.0,2440.0
9307,16230.0,25.0,24660.0,0.0,41.0,3884.0
9310,22340.0,29.0,46396.0,0.0,53.0,1157.0
9312,9680.0,28.0,17224.0,1.0,48.0,1824.0
9316,6690.0,38.0,0.0,0.0,40.0,4454.0
9326,5400.0,55.0,0.0,6.0,39.0,4226.0
9330,1500.0,42.0,0.0,1.0,41.0,5050.0
9335,19560.0,44.0,113754.0,6.0,61.0,344.0
9338,38500.0,53.0,76091.0,1.0,50.0,5548.0
9343,22180.0,17.0,144823.0,0.0,62.0,4600.0
9346,6200.0,5.0,28750.0,2.0,47.0,5084.0
9349,27260.0,40.0,47213.0,1.0,47.0,9082.0
9353,16720.0,32.0,0.0,0.0,57.0,2358.0
9354,6400.0,23.0,55015.0,5.0,49.0,3921.0
9358,8840.0,81.0,17671.0,1.0,50.0,1750.0
9365,11940.0,26.0,163219.0,1.0,51.0,2776.0
9366,11240.0,30.0,17461.0,0.0,60.0,5317.0
9372,7170.0,26.0,56731.0,0.0,47.0,2107.0
9376,18110.0,43.0,77432.0,0.0,41.0,3332.0
9380,6200.0,5.0,0.0,6.0,47.0,2024.0
9382,10600.0,37.0,50008.0,0.0,41.0,3278.0
9388,20150.0,10.0,35263.0,0.0,27.0,6623.0
9390,1500.0,35.0,0.0,0.0,46.0,3850.0
9391,7440.0,42.0,56237.0,2.0,46.0,5268.0
9400,29370.0,15.0,113004.0,3.0,46.0,4637.0
9407,18610.0,97.0,0.0,2.0,46.0,6909.0
9409,17800.0,23.0,49485.0,6.0,26.0,838.0
9410,18040.0,28.0,0.0,6.0,47.0,1306.0
9411,19260.0,57.0,40264.0,3.0,57.0,3305.0
9412,16110.0,51.0,34581.0,1.0,30.0,3621.0
9413,7620.0,16.0,47513.0,3.0,49.0,7558.0
9419,21530.0,43.0,64160.0,4.0,38.0,3386.0
9434,22610.0,41.0,39480.0,4.0,54.0,2818.0
9437,2720.0,51.0,12179.0,5.0,39.0,2451.0
9439,12150.0,42.0,106523.0,0.0,59.0,708.0
9441,16450.0,36.0,55260.0,2.0,60.0,3646.0
9443,15610.0,40.0,0.0,2.0,29.0,5530.0
9446,14340.0,27.0,42313.0,4.0,51.0,4929.0
9447,17050.0,48.0,0.0,9.0,55.0,4112.0
9450,5300.0,57.0,20046.0,2.0,55.0,4218.0
9454,6650.0,38.0,27547.0,4.0,24.0,6124.0
9456,15120.0,38.0,78372.0,0.0,42.0,531.0
9463,13660.0,32.0,65885.0,0.0,41.0,3844.0
9467,34210.0,44.0,55340.0,5.0,42.0,4570.0
9470,7270.0,25.0,0.0,0.0,46.0,4573.0
9475,7800.0,17.0,42862.0,0.0,63.0,4491.0
9477,11210.0,23.0,53122.0,0.0,44.0,6961.0
9480,21980.0,42.0,38305.0,6.0,28.0,7882.0
9481,28290.0,27.0,46416.0,0.0,35.0,4545.0
9483,14610.0,45.0,51773.0,1.0,38.0,3870.0
9484,7290.0,36.0,16193.0,3.0,23.0,5440.0
9489,13610.0,45.0,27434.0,0.0,34.0,4652.0
9492,13180.0,58.0,6324.0,0.0,43.0,5209.0
9493,8510.0,41.0,24139.0,2.0,46.0,6969.0
9502,20320.0,7.0,81427.0,2.0,55.0,5413.0
9506,16580.0,9.0,113356.0,0.0,47.0,1546.0
9508,18040.0,35.0,40259.0,1.0,39.0,6457.0
9511,21420.0,35.0,70460.0,0.0,55.0,2301.0
9516,6910.0,5.0,54067.0,0.0,43.0,1647.0
9522,11520.0,33.0,67399.0,0.0,32.0,2457.0
9524,5000.0,68.0,109104.0,6.0,35.0,5928.0
9525,22930.0,42.0,64049.0,0.0,48.0,3982.0
9532,20550.0,21.0,43574.0,1.0,43.0,1119.0
9537,33510.0,47.0,61352.0,4.0,47.0,4378.0
9541,9780.0,52.0,22796.0,3.0,60.0,4255.0
9551,22450.0,19.0,88981.0,0.0,38.0,1031.0
9561,31350.0,26.0,75556.0,1.0,45.0,7756.0
9562,20200.0,18.0,29567.0,7.0,54.0,7581.0
9572,10280.0,36.0,40777.0,3.0,47.0,2615.0
9574,13390.0,22.0,39720.0,4.0,43.0,4261.0
9581,8200.0,25.0,19956.0,4.0,47.0,2489.0
9584,10730.0,30.0,46254.0,1.0,46.0,3060.0
9585,14270.0,16.0,10653.0,3.0,38.0,5945.0
9586,1500.0,29.0,11802.0,5.0,47.0,693.0
9592,23050.0,46.0,68818.0,4.0,57.0,4101.0
9594,13250.0,5.0,38290.0,0.0,56.0,5846.0
9598,18620.0,21.0,113195.0,0.0,58.0,4274.0
9604,11620.0,5.0,89362.0,5.0,39.0,2017.0
9605,28330.0,28.0,60854.0,4.0,50.0,7400.0
9620,18900.0,15.0,26770.0,0.0,42.0,1946.0
9621,11300.0,50.0,31924.0,0.0,39.0,3905.0
9622,13070.0,75.0,53698.0,0.0,62.0,5064.0
9628,36360.0,14.0,7280.0,6.0,57.0,6139.0
9629,13990.0,60.0,51554.0,3.0,32.0,6040.0
9631,23780.0,35.0,101059.0,0.0,40.0,5047.0
9634,17030.0,13.0,36552.0,0.0,49.0,2497.0
9641,8450.0,17.0,44516.0,0.0,25.0,864.0
9644,6100.0,58.0,0.0,2.0,47.0,8128.0
9647,1500.0,17.0,0.0,8.0,44.0,2686.0
9651,7070.0,24.0,20717.0,0.0,35.0,3200.0
9657,16690.0,31.0,65624.0,0.0,60.0,6833.0
9665,22070.0,59.0,0.0,0.0,41.0,6022.0
9666,20750.0,78.0,46927.0,5.0,76.0,3589.0
9667,19150.0,37.0,54309.0,4.0,35.0,5728.0
9670,8020.0,24.0,29707.0,4.0,34.0,4994.0
9671,11130.0,58.0,38259.0,3.0,58.0,2658.0
9679,23650.0,40.0,30969.0,3.0,51.0,4688.0
9686,12330.0,31.0,27027.0,2.0,38.0,2888.0
9690,10240.0,23.0,27266.0,5.0,45.0,5267.0
9700,21280.0,47.0,154165.0,5.0,55.0,4857.0
9706,13810.0,31.0,63190.0,1.0,39.0,5383.0
9708,4900.0,46.0,61220.0,3.0,34.0,2610.0
9719,2340.0,30.0,68394.0,8.0,28.0,4193.0
9721,12490.0,19.0,94958.0,0.0,36.0,4840.0
9722,21170.0,15.0,70745.0,3.0,58.0,7483.0
9723,7370.0,30.0,15726.0,4.0,43.0,9742.0
9726,9040.0,47.0,22395.0,0.0,53.0,8748.0
9735,39130.0,44.0,216464.0,0.0,46.0,4493.0
9741,22740.0,21.0,70112.0,4.0,55.0,1356.0
9744,3900.0,38.0,13003.0,7.0,24.0,1089.0
9746,5100.0,58.0,0.0,3.0,36.0,4363.0
9747,5730.0,47.0,42254.0,3.0,27.0,3790.0
9749,5400.0,23.0,12876.0,7.0,39.0,4144.0
9755,30870.0,57.0,64916.0,4.0,45.0,4303.0
9757,13060.0,33.0,73551.0,4.0,42.0,2027.0
9763,14880.0,46.0,124092.0,7.0,50.0,2213.0
9775,11550.0,61.0,43482.0,5.0,57.0,1479.0
9776,24580.0,53.0,85596.0,2.0,59.0,2883.0
9781,3430.0,53.0,0.0,1.0,38.0,1005.0
9786,13900.0,11.0,0.0,9.0,29.0,6319.0
9799,22810.0,30.0,0.0,0.0,39.0,5996.0
9802,14370.0,40.0,6232.0,1.0,41.0,2102.0
9805,22610.0,26.0,41077.0,3.0,46.0,4979.0
9807,27620.0,55.0,50272.0,0.0,46.0,1102.0
9808,8850.0,49.0,43453.0,5.0,30.0,5007.0
9810,8900.0,62.0,68485.0,7.0,56.0,4167.0
9812,9640.0,28.0,34362.0,7.0,47.0,2493.0
9815,9800.0,19.0,72632.0,0.0,52.0,3780.0
9824,16030.0,5.0,107333.0,4.0,38.0,3101.0
9825,24130.0,37.0,73283.0,3.0,58.0,5313.0
9830,4270.0,51.0,11719.0,2.0,16.0,3562.0
9839,34800.0,21.0,135747.0,0.0,60.0,4859.0
9842,11490.0,11.0,22271.0,2.0,39.0,6042.0
9851,8020.0,5.0,65240.0,0.0,48.0,7619.0
9856,6620.0,33.0,0.0,1.0,47.0,2738.0
9857,14140.0,31.0,51920.0,0.0,48.0,4941.0
9860,13780.0,51.0,82813.0,0.0,40.0,1842.0
9867,9980.0,37.0,52913.0,4.0,50.0,5032.0
9868,28630.0,37.0,115100.0,9.0,44.0,2522.0
9872,20390.0,44.0,47983.0,0.0,42.0,7170.0
9876,6900.0,25.0,107009.0,0.0,54.0,5582.0
9879,18880.0,27.0,35263.0,0.0,55.0,1274.0
9885,11550.0,13.0,33422.0,13.0,48.0,1473.0
9892,23520.0,19.0,99002.0,0.0,40.0,4268.0
9894,6420.0,25.0,6038.0,0.0,44.0,1348.0
9908,7030.0,36.0,19341.0,1.0,36.0,7123.0
9911,18430.0,10.0,50159.0,3.0,46.0,4865.0
9912,7420.0,77.0,59196.0,0.0,55.0,2671.0
9913,1500.0,28.0,1249.0,1.0,59.0,3180.0
9916,5020.0,55.0,74379.0,5.0,42.0,3599.0
9920,10580.0,53.0,11233.0,4.0,41.0,3858.0
9925,17340.0,27.0,46393.0,0.0,40.0,1043.0
9928,3540.0,46.0,36343.0,3.0,32.0,6445.0
9933,6690.0,33.0,14941.0,0.0,37.0,5134.0
9940,8790.0,42.0,53008.0,1.0,41.0,3725.0
9944,6290.0,33.0,47880.0,2.0,42.0,3988.0
9952,25000.0,5.0,48292.0,0.0,34.0,2175.0
9958,6090.0,41.0,39322.0,1.0,35.0,1743.0
9959,5200.0,49.0,33236.0,4.0,37.0,5052.0
9960,10630.0,28.0,45300.0,1.0,46.0,3538.0
9967,14330.0,20.0,56313.0,7.0,72.0,3746.0
9982,4000.0,21.0,0.0,6.0,25.0,3567.0
9984,22820.0,18.0,109953.0,1.0,46.0,8047.0
9985,16430.0,19.0,41674.0,0.0,36.0,5436.0
